7432,33747,2242901,00:00.0,NULL,HOFFMANN-LA ROC,Query_Manufacturer.csv
7432,33748,2242902,00:00.0,NULL,HOFFMANN-LA ROC,Query_Manufacturer.csv
1893,43880,2242908,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
1893,32489,2242909,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
6311,16575,2242913,00:00.0,00:00.0,RHOXAL PHARMA  ,Query_Manufacturer.csv
7605,18698,2242957,00:00.0,00:00.0,NOVOPHARM LTD  ,Query_Manufacturer.csv
1762,17814,2242962,00:00.0,NULL,RB PHARMACEUTIC,Query_Manufacturer.csv
1762,29312,2242963,00:00.0,NULL,RB PHARMACEUTIC,Query_Manufacturer.csv
1762,29313,2242964,00:00.0,NULL,RB PHARMACEUTIC,Query_Manufacturer.csv
14266,34200,2243118,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
1695,47349,2243162,00:00.0,00:00.0,PURDUE FREDERIC,Query_Manufacturer.csv
1682,4029,2243222,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
3963,8997,2243224,00:00.0,NULL,4349121 CANADA ,Query_Manufacturer.csv
3963,8998,2243225,00:00.0,NULL,4349121 CANADA ,Query_Manufacturer.csv
20208,44758,2243326,00:00.0,00:00.0,FROSST/MERCK   ,Query_Manufacturer.csv
83,266,2243347,00:00.0,NULL,SCHEIN PHARM   ,Query_Manufacturer.csv
181,41762,2243470,00:00.0,NULL,NOVOPHARM LTD  ,Query_Manufacturer.csv
181,12059,2243471,00:00.0,NULL,NOVOPHARM LTD  ,Query_Manufacturer.csv
181,12060,2243472,00:00.0,NULL,NOVOPHARM LTD  ,Query_Manufacturer.csv
1421,16767,2243488,00:00.0,NULL,NOVARTIS PHARMA,Query_Manufacturer.csv
4209,45801,2243524,00:00.0,NULL,GRIFOLS THERAPE,Query_Manufacturer.csv
1592,19182,2243624,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
4833,13646,2243631,00:00.0,NULL,GENPHARM INC.  ,Query_Manufacturer.csv
4833,13647,2243632,00:00.0,NULL,GENPHARM INC.  ,Query_Manufacturer.csv
20377,43061,2243642,00:00.0,NULL,GENPHARM INC.  ,Query_Manufacturer.csv
7873,42090,2243646,00:00.0,NULL,GLAXO WELLCOME ,Query_Manufacturer.csv
21157,47821,2243683,00:00.0,NULL,PFIZER CANADA  ,Query_Manufacturer.csv
9612,46253,2243791,00:00.0,00:00.0,BIOENHANCE MED ,Query_Manufacturer.csv
9612,46254,2243792,00:00.0,00:00.0,BIOENHANCE MED ,Query_Manufacturer.csv
9612,46255,2243793,00:00.0,00:00.0,BIOENHANCE MED ,Query_Manufacturer.csv
9612,46256,2243794,00:00.0,00:00.0,BIOENHANCE MED ,Query_Manufacturer.csv
9612,46259,2243795,00:00.0,00:00.0,BIOENHANCE MED ,Query_Manufacturer.csv
1655,46214,2243833,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
2819,6573,2243879,00:00.0,NULL,BIOVAIL LABS   ,Query_Manufacturer.csv
11505,46450,2243909,00:00.0,NULL,MERCK CANADA IN,Query_Manufacturer.csv
11505,46452,2243911,00:00.0,NULL,MERCK CANADA IN,Query_Manufacturer.csv
7859,39103,2244003,00:00.0,NULL,EMD SERONO CANA,Query_Manufacturer.csv
7859,39104,2244004,00:00.0,NULL,EMD SERONO CANA,Query_Manufacturer.csv
4521,11675,2244133,00:00.0,NULL,FRESENIUS KABI ,Query_Manufacturer.csv
16520,48437,2244302,00:00.0,NULL,JANSSEN-ORTHO  ,Query_Manufacturer.csv
12258,29333,2244312,00:00.0,NULL,BAYER CONSUMER ,Query_Manufacturer.csv
2871,41424,2244395,00:00.0,NULL,SANOFI-AVENTIS ,Query_Manufacturer.csv
57,24457,2244498,00:00.0,NULL,GENPHARM INC.  ,Query_Manufacturer.csv
6311,16575,2244564,00:00.0,NULL,GENPHARM INC.  ,Query_Manufacturer.csv
1655,46215,2244694,00:00.0,NULL,DR. REDDY'S LAB,Query_Manufacturer.csv
22096,48862,2244724,00:00.0,NULL,NOVARTIS PHARMA,Query_Manufacturer.csv
22008,39545,2244730,00:00.0,NULL,NYCOMED GMBH   ,Query_Manufacturer.csv
3197,36534,2244766,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
3329,7638,2244767,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
3329,7640,2244768,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
1619,3779,2244788,00:00.0,NULL,BAXTER CORP.   ,Query_Manufacturer.csv
1619,3780,2244789,00:00.0,NULL,BAXTER CORP.   ,Query_Manufacturer.csv
4521,11675,2244795,00:00.0,NULL,SABEX INC      ,Query_Manufacturer.csv
4521,11675,2244796,00:00.0,NULL,SABEX INC      ,Query_Manufacturer.csv
4673,43137,2245059,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
10027,23743,2245062,00:00.0,NULL,TOBA PHARMA    ,Query_Manufacturer.csv
6228,19146,2245063,00:00.0,NULL,TOBA PHARMA    ,Query_Manufacturer.csv
6228,21735,2245064,00:00.0,NULL,TOBA PHARMA    ,Query_Manufacturer.csv
6228,16373,2245065,00:00.0,NULL,TOBA PHARMA    ,Query_Manufacturer.csv
6228,16368,2245066,00:00.0,NULL,TOBA PHARMA    ,Query_Manufacturer.csv
19963,45685,2245125,00:00.0,NULL,GLAXOSMITHKLINE,Query_Manufacturer.csv
3962,8989,2245206,00:00.0,00:00.0,NOVOPHARM LTD  ,Query_Manufacturer.csv
3962,8990,2245207,00:00.0,00:00.0,NOVOPHARM LTD  ,Query_Manufacturer.csv
4868,13724,2245294,00:00.0,NULL,MYLAN PHARMACEU,Query_Manufacturer.csv
11582,27447,2245328,00:00.0,NULL,SQUIRE PHARMACE,Query_Manufacturer.csv
2857,6679,2245331,00:00.0,NULL,GENPHARM INC.  ,Query_Manufacturer.csv
83,17240,2245371,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
2073,11777,2245547,00:00.0,NULL,IVAX PHARM     ,Query_Manufacturer.csv
2073,17923,2245548,00:00.0,NULL,IVAX PHARM     ,Query_Manufacturer.csv
4520,23441,2245615,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
4124,19874,2245646,00:00.0,NULL,GENPHARM INC.  ,Query_Manufacturer.csv
4879,13742,2245685,00:00.0,NULL,MCNEIL CONSUMER,Query_Manufacturer.csv
999,2187,2245687,00:00.0,NULL,FRESENIUS KABI ,Query_Manufacturer.csv
6539,30264,2245791,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
2812,18080,2245817,00:00.0,NULL,LINSON PHARMA  ,Query_Manufacturer.csv
2812,30475,2245818,00:00.0,NULL,LINSON PHARMA  ,Query_Manufacturer.csv
7438,18131,2245829,00:00.0,NULL,SUNOVION PHARMA,Query_Manufacturer.csv
128,379,2245888,00:00.0,NULL,IVAX PHARM     ,Query_Manufacturer.csv
128,380,2245891,00:00.0,NULL,IVAX PHARM     ,Query_Manufacturer.csv
128,381,2245892,00:00.0,NULL,IVAX PHARM     ,Query_Manufacturer.csv
128,378,2245893,00:00.0,NULL,IVAX PHARM     ,Query_Manufacturer.csv
11786,27882,2245942,00:00.0,NULL,ALCON CANADA   ,Query_Manufacturer.csv
2849,6645,2245947,00:00.0,NULL,FRESENIUS KABI ,Query_Manufacturer.csv
41646,64164,2245949,00:00.0,NULL,WYETH-AYERST CA,Query_Manufacturer.csv
41646,64165,2245950,00:00.0,NULL,WYETH-AYERST CA,Query_Manufacturer.csv
18748,50666,2246044,00:00.0,NULL,B-M SQUIBB     ,Query_Manufacturer.csv
9040,33833,2246066,00:00.0,NULL,GENPHARM INC.  ,Query_Manufacturer.csv
4520,11673,2246167,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
4520,11674,2246168,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
2028,4888,2246195,00:00.0,NULL,FIRST HORIZON  ,Query_Manufacturer.csv
2028,4887,2246196,00:00.0,NULL,FIRST HORIZON  ,Query_Manufacturer.csv
11786,27882,2246283,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
11786,27882,2246285,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
3723,22529,2246402,00:00.0,NULL,PFIZER CONSUMER,Query_Manufacturer.csv
2841,19597,2246505,00:00.0,NULL,FERRING INC    ,Query_Manufacturer.csv
4570,11781,2246566,00:00.0,NULL,FRESENIUS KABI ,Query_Manufacturer.csv
128,380,2246587,00:00.0,NULL,ORBUS PHARMA   ,Query_Manufacturer.csv
128,381,2246588,00:00.0,NULL,ORBUS PHARMA   ,Query_Manufacturer.csv
10321,46206,2246593,00:00.0,NULL,MYLAN PHARMACEU,Query_Manufacturer.csv
23222,51624,2246623,00:00.0,00:00.0,PFIZER CANADA  ,Query_Manufacturer.csv
8831,21413,2246742,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
8831,21414,2246743,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
8831,21415,2246744,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
6338,46209,2246822,00:00.0,NULL,IVAX PHARM     ,Query_Manufacturer.csv
6338,46210,2246823,00:00.0,NULL,IVAX PHARM     ,Query_Manufacturer.csv
4124,19874,2246824,00:00.0,NULL,RATIOPHARM     ,Query_Manufacturer.csv
6552,20393,2246861,00:00.0,00:00.0,APOTEX INC     ,Query_Manufacturer.csv
1742,45129,2246902,00:00.0,NULL,PURDUE PHARMA  ,Query_Manufacturer.csv
4123,9508,2246937,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
1442,3272,2246938,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
1442,3273,2246940,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
1442,3271,2246941,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
4868,18632,2246942,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
9612,46253,2246946,00:00.0,00:00.0,RATIOPHARM     ,Query_Manufacturer.csv
9612,46254,2246947,00:00.0,00:00.0,RATIOPHARM     ,Query_Manufacturer.csv
9612,46255,2246948,00:00.0,00:00.0,RATIOPHARM     ,Query_Manufacturer.csv
9612,46256,2246949,00:00.0,00:00.0,RATIOPHARM     ,Query_Manufacturer.csv
4522,11679,2247051,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
1460,30986,2247120,00:00.0,NULL,PFIZER CANADA  ,Query_Manufacturer.csv
1460,30986,2247121,00:00.0,NULL,PFIZER CANADA  ,Query_Manufacturer.csv
15908,50491,2247148,00:00.0,NULL,SHIRE PHARMA CA,Query_Manufacturer.csv
21934,50693,2247192,00:00.0,NULL,BAYER CONSUMER ,Query_Manufacturer.csv
4124,19874,2247200,00:00.0,NULL,DR. REDDY'S LAB,Query_Manufacturer.csv
4124,9509,2247201,00:00.0,NULL,DR. REDDY'S LAB,Query_Manufacturer.csv
4124,9510,2247202,00:00.0,NULL,DR. REDDY'S LAB,Query_Manufacturer.csv
4124,9511,2247203,00:00.0,NULL,DR. REDDY'S LAB,Query_Manufacturer.csv
6312,16576,2247220,00:00.0,NULL,PRO DOC LAB    ,Query_Manufacturer.csv
3665,19412,2247229,00:00.0,NULL,PRO DOC LAB    ,Query_Manufacturer.csv
9612,46253,2247246,00:00.0,00:00.0,NU-PHARM INC   ,Query_Manufacturer.csv
9612,46254,2247247,00:00.0,00:00.0,NU-PHARM INC   ,Query_Manufacturer.csv
9612,46255,2247248,00:00.0,00:00.0,NU-PHARM INC   ,Query_Manufacturer.csv
9612,46256,2247249,00:00.0,00:00.0,NU-PHARM INC   ,Query_Manufacturer.csv
1653,46240,2247328,00:00.0,NULL,GLAXOSMITHKLINE,Query_Manufacturer.csv
1653,46239,2247329,00:00.0,NULL,GLAXOSMITHKLINE,Query_Manufacturer.csv
1653,46238,2247330,00:00.0,NULL,GLAXOSMITHKLINE,Query_Manufacturer.csv
1653,31439,2247345,00:00.0,NULL,GLAXOSMITHKLINE,Query_Manufacturer.csv
2049,48776,2247347,00:00.0,NULL,MCNEIL CONSUMER,Query_Manufacturer.csv
2049,48775,2247348,00:00.0,NULL,MCNEIL CONSUMER,Query_Manufacturer.csv
5120,13812,2247446,00:00.0,NULL,STERIMAX INC.  ,Query_Manufacturer.csv
1592,3689,2247526,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
1592,3690,2247527,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
1655,46213,2247528,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
1655,46214,2247529,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
2793,6460,2247536,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
2793,6461,2247537,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
3723,8346,2247589,00:00.0,NULL,ORBUS PHARMA   ,Query_Manufacturer.csv
18979,50832,2247690,00:00.0,NULL,PHARMACIA CA   ,Query_Manufacturer.csv
1745,52948,2247693,00:00.0,NULL,PALADIN LABS   ,Query_Manufacturer.csv
1745,4242,2247695,00:00.0,NULL,PALADIN LABS   ,Query_Manufacturer.csv
1745,4240,2247696,00:00.0,NULL,PALADIN LABS   ,Query_Manufacturer.csv
1745,52947,2247697,00:00.0,NULL,PALADIN LABS   ,Query_Manufacturer.csv
6334,22624,2247748,00:00.0,NULL,PFIZER CANADA  ,Query_Manufacturer.csv
22987,48982,2247791,00:00.0,NULL,BIOVAIL PHARM  ,Query_Manufacturer.csv
22987,48983,2247792,00:00.0,NULL,BIOVAIL PHARM  ,Query_Manufacturer.csv
22987,48984,2247793,00:00.0,NULL,BIOVAIL PHARM  ,Query_Manufacturer.csv
4834,13648,2247798,00:00.0,NULL,SANDOZ CANADA I,Query_Manufacturer.csv
35085,63250,2247799,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
4521,11675,2247800,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
4834,13649,2247805,00:00.0,NULL,SANDOZ CANADA I,Query_Manufacturer.csv
20778,44113,2247906,00:00.0,NULL,SEARCHLIGHT PHA,Query_Manufacturer.csv
34771,62737,2248029,00:00.0,NULL,GLAXOSMITHKLINE,Query_Manufacturer.csv
6080,29365,2248052,00:00.0,NULL,VALEANT CANADA ,Query_Manufacturer.csv
6080,29366,2248053,00:00.0,NULL,VALEANT CANADA ,Query_Manufacturer.csv
6080,29367,2248054,00:00.0,NULL,VALEANT CANADA ,Query_Manufacturer.csv
6080,53124,2248055,00:00.0,NULL,VALEANT CANADA ,Query_Manufacturer.csv
2104,5139,2248073,00:00.0,NULL,ORBUS PHARMA   ,Query_Manufacturer.csv
2104,5138,2248074,00:00.0,NULL,ORBUS PHARMA   ,Query_Manufacturer.csv
3504,7942,2248119,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
6250,22531,2248194,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
4521,11677,2248222,00:00.0,NULL,IVAX PHARM     ,Query_Manufacturer.csv
4521,11678,2248223,00:00.0,NULL,IVAX PHARM     ,Query_Manufacturer.csv
7873,73300,2248307,00:00.0,NULL,1,GLAXOSMITHKLINE,results_manufactured.csv
6250,19143,2248418,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
4124,19874,2248436,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
1586,3680,2248537,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
25390,52746,2248609,00:00.0,NULL,B-M SQUIBB     ,Query_Manufacturer.csv
2857,6679,2248687,00:00.0,NULL,ACTAVIS PHARMA ,Query_Manufacturer.csv
13795,28108,2248715,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
13795,28109,2248716,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
13795,22233,2248717,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
13795,19293,2248718,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
7344,46222,2248719,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
7344,46223,2248720,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
7344,46224,2248721,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
10124,24054,2248729,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
9792,34679,2248731,00:00.0,NULL,FRESENIUS KABI ,Query_Manufacturer.csv
4523,11682,2248843,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
6080,29365,2248884,00:00.0,NULL,SANOFI-AVENTIS ,Query_Manufacturer.csv
6080,29366,2248885,00:00.0,NULL,SANOFI-AVENTIS ,Query_Manufacturer.csv
6080,29367,2248886,00:00.0,NULL,SANOFI-AVENTIS ,Query_Manufacturer.csv
6080,53124,2248887,00:00.0,NULL,SANOFI-AVENTIS ,Query_Manufacturer.csv
10321,46203,2248996,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
10321,46204,2248997,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
10321,46206,2249219,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
10321,46203,2249227,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
10321,46204,2249235,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
10321,46206,2249251,00:00.0,00:00.0,LABORATOIRE RIV,Query_Manufacturer.csv
4868,13724,2249316,00:00.0,NULL,TARO PHARM     ,Query_Manufacturer.csv
8831,21413,2249367,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
8831,21414,2249375,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
8831,21415,2249383,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
11786,27882,2249456,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
4833,13646,2249480,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
83,50676,2249502,00:00.0,NULL,OMEGA LABORATOR,Query_Manufacturer.csv
4124,19874,2249626,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
4124,9509,2249634,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
4124,9510,2249642,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
4124,9511,2249650,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
20377,43060,2249715,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
6228,16373,2249871,00:00.0,00:00.0,GENPHARM INC.  ,Query_Manufacturer.csv
6228,16368,2249898,00:00.0,00:00.0,GENPHARM INC.  ,Query_Manufacturer.csv
4124,9509,2249960,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
4124,9510,2249979,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
4124,9511,2249987,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
6552,17056,2249995,00:00.0,NULL,CIPHER PHARMACE,Query_Manufacturer.csv
20377,43061,2250047,00:00.0,NULL,TEVA CANADA LIM,Query_Manufacturer.csv
3996,9166,2250284,00:00.0,NULL,HOSPIRA HEALTHC,Query_Manufacturer.csv
6227,49758,2250330,00:00.0,NULL,B-M SQUIBB     ,Query_Manufacturer.csv
8831,21413,2250888,00:00.0,NULL,TARO PHARM     ,Query_Manufacturer.csv
8831,21414,2250918,00:00.0,NULL,TARO PHARM     ,Query_Manufacturer.csv
8831,21415,2250926,00:00.0,NULL,TARO PHARM     ,Query_Manufacturer.csv
4124,19874,2251213,00:00.0,NULL,LABORATOIRE RIV,Query_Manufacturer.csv
4124,19874,2251264,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
4124,19874,2251302,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
7344,46222,2251345,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
7344,46223,2251353,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
7344,46224,2251361,00:00.0,NULL,PREMPHARM      ,Query_Manufacturer.csv
4833,53538,2251485,00:00.0,NULL,ABBOTT LABS    ,Query_Manufacturer.csv
4833,53540,2251493,00:00.0,NULL,ABBOTT LABS    ,Query_Manufacturer.csv
4833,53541,2251507,00:00.0,NULL,ABBOTT LABS    ,Query_Manufacturer.csv
20377,57877,2251663,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
20377,48453,2251671,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
20377,57877,2251698,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
20377,48453,2251701,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
20377,57877,2251728,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
20377,48453,2251736,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
4124,19874,2251744,00:00.0,NULL,PRO DOC LAB    ,Query_Manufacturer.csv
7605,18698,2251795,00:00.0,NULL,TARO PHARM     ,Query_Manufacturer.csv
21869,47317,2252295,00:00.0,NULL,SOLSTICE NEUROS,Query_Manufacturer.csv
1442,3272,2252740,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
1442,3273,2252759,00:00.0,NULL,NU-PHARM INC   ,Query_Manufacturer.csv
1620,3781,2252899,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
4521,11677,2252902,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
4521,11678,2252910,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
2793,6460,2252929,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
2793,6461,2252937,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
4763,13318,2252945,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
4763,16441,2252953,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
4124,19874,2252961,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
4124,9509,2252988,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
4124,9510,2252996,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
4124,9511,2253003,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
2104,5139,2253011,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
2104,5138,2253038,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
15771,34729,2253046,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
12902,36863,2253062,00:00.0,NULL,SHIRE BIOCHEM  ,Query_Manufacturer.csv
1592,3689,2253070,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
1592,3690,2253089,00:00.0,NULL,GMD DISTRIBUTIN,Query_Manufacturer.csv
1616,11863,2253968,00:00.0,NULL,BIOMED PHARMA  ,Query_Manufacturer.csv
1616,3772,2253976,00:00.0,NULL,BIOMED PHARMA  ,Query_Manufacturer.csv
1616,13432,2253984,00:00.0,NULL,BIOMED PHARMA  ,Query_Manufacturer.csv
16246,47931,2254174,00:00.0,NULL,SERVIER CANADA ,Query_Manufacturer.csv
7344,46222,2254743,00:00.0,NULL,SANDOZ CANADA I,Query_Manufacturer.csv
25509,52934,2255715,00:00.0,NULL,JANSSEN-ORTHO  ,Query_Manufacturer.csv
25509,52935,2255731,00:00.0,NULL,JANSSEN-ORTHO  ,Query_Manufacturer.csv
25509,52936,2255766,00:00.0,NULL,JANSSEN-ORTHO  ,Query_Manufacturer.csv
6106,16017,2255960,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
6106,16018,2255979,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
6106,16017,2256053,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
6106,16018,2256061,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
3667,8227,2257394,00:00.0,NULL,ORBUS PHARMA   ,Query_Manufacturer.csv
3326,7632,2257416,00:00.0,NULL,TARO PHARM     ,Query_Manufacturer.csv
4521,11677,2257645,00:00.0,NULL,BAKER CUMMINS  ,Query_Manufacturer.csv
4521,11678,2257653,00:00.0,NULL,BAKER CUMMINS  ,Query_Manufacturer.csv
3996,9162,2257866,00:00.0,NULL,SANDOZ CANADA I,Query_Manufacturer.csv
3996,9164,2257874,00:00.0,NULL,SANDOZ CANADA I,Query_Manufacturer.csv
8993,54719,2258080,00:00.0,NULL,TAP PHARM      ,Query_Manufacturer.csv
8831,41805,2258153,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
8831,41806,2258161,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
8993,49296,2258609,00:00.0,NULL,TAP PHARM      ,Query_Manufacturer.csv
8993,40887,2258617,00:00.0,NULL,TAP PHARM      ,Query_Manufacturer.csv
24899,51695,2258986,00:00.0,NULL,ASTELLAS PHARMA,Query_Manufacturer.csv
1586,41362,2259176,00:00.0,NULL,RATIOPHARM     ,Query_Manufacturer.csv
1373,48290,2259265,00:00.0,NULL,SORRES PHARMA I,Query_Manufacturer.csv
3983,9106,2259389,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
3983,9107,2259397,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
3983,9108,2259400,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
3983,9109,2259419,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
3983,9104,2259427,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
3983,9105,2259435,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
4521,11677,2259443,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
4521,11678,2259451,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
4015,9226,2259478,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
2073,11777,2259486,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
2073,17923,2259494,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
128,379,2259508,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
128,380,2259516,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
128,381,2259524,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
128,378,2259532,00:00.0,NULL,COBALT PHARMAC ,Query_Manufacturer.csv
128,379,2259540,00:00.0,NULL,BAKER CUMMINS  ,Query_Manufacturer.csv
128,380,2259559,00:00.0,NULL,BAKER CUMMINS  ,Query_Manufacturer.csv
128,381,2259567,00:00.0,NULL,BAKER CUMMINS  ,Query_Manufacturer.csv
128,378,2259575,00:00.0,NULL,BAKER CUMMINS  ,Query_Manufacturer.csv
2073,17923,2259591,00:00.0,NULL,BAKER CUMMINS  ,Query_Manufacturer.csv
57,21041,2259842,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
57,11814,2259850,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
57,11814,2259869,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
57,11814,2259877,00:00.0,NULL,PHARMEL INC    ,Query_Manufacturer.csv
11582,27447,2259885,00:00.0,NULL,AA PHARMA INC. ,Query_Manufacturer.csv
17765,38588,2261243,00:00.0,NULL,ALCON CANADA   ,Query_Manufacturer.csv
